genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
,https://api.spotify.com/v1/artists/4C3uGP8vRDzxrhJxZiOjTe,4C3uGP8vRDzxrhJxZiOjTe,,Tiffany,59,artist,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe,https://open.spotify.com/artist/4C3uGP8vRDzxrhJxZiOjTe,NA,303419
,https://api.spotify.com/v1/artists/2RpHsROrX075xfIwHn6B2U,2RpHsROrX075xfIwHn6B2U,,Chris de Burgh,65,artist,spotify:artist:2RpHsROrX075xfIwHn6B2U,https://open.spotify.com/artist/2RpHsROrX075xfIwHn6B2U,NA,394678
,https://api.spotify.com/v1/artists/18jZvCsW1PJ4FDQ5gEXuKp,18jZvCsW1PJ4FDQ5gEXuKp,,Debbie Gibson,57,artist,spotify:artist:18jZvCsW1PJ4FDQ5gEXuKp,https://open.spotify.com/artist/18jZvCsW1PJ4FDQ5gEXuKp,NA,426764
,https://api.spotify.com/v1/artists/4kEAjV4pCBOkoowYYQydvO,4kEAjV4pCBOkoowYYQydvO,,Club Nouveau,44,artist,spotify:artist:4kEAjV4pCBOkoowYYQydvO,https://open.spotify.com/artist/4kEAjV4pCBOkoowYYQydvO,NA,131896
,https://api.spotify.com/v1/artists/0ym94xKp2PIOJtTZKpxbAa,0ym94xKp2PIOJtTZKpxbAa,,Samantha Fox,48,artist,spotify:artist:0ym94xKp2PIOJtTZKpxbAa,https://open.spotify.com/artist/0ym94xKp2PIOJtTZKpxbAa,NA,267168
,https://api.spotify.com/v1/artists/3X0tJzVYoWlfjLYI0Ridsw,3X0tJzVYoWlfjLYI0Ridsw,,Suzanne Vega,62,artist,spotify:artist:3X0tJzVYoWlfjLYI0Ridsw,https://open.spotify.com/artist/3X0tJzVYoWlfjLYI0Ridsw,NA,376634
,https://api.spotify.com/v1/artists/0grdhNhiRLFBaFVyybqsj6,0grdhNhiRLFBaFVyybqsj6,,Richard Marx,66,artist,spotify:artist:0grdhNhiRLFBaFVyybqsj6,https://open.spotify.com/artist/0grdhNhiRLFBaFVyybqsj6,NA,969487
,https://api.spotify.com/v1/artists/6I3M904Y9IwgDjrQ9pANiB,6I3M904Y9IwgDjrQ9pANiB,,Kenny G,67,artist,spotify:artist:6I3M904Y9IwgDjrQ9pANiB,https://open.spotify.com/artist/6I3M904Y9IwgDjrQ9pANiB,NA,865858
,https://api.spotify.com/v1/artists/67NN7SgdxKesGnxZOB8YeX,67NN7SgdxKesGnxZOB8YeX,,The System,44,artist,spotify:artist:67NN7SgdxKesGnxZOB8YeX,https://open.spotify.com/artist/67NN7SgdxKesGnxZOB8YeX,NA,59473
,https://api.spotify.com/v1/artists/5nPz5R1FDPTMI3Dw4JnTGb,5nPz5R1FDPTMI3Dw4JnTGb,,Exposé,49,artist,spotify:artist:5nPz5R1FDPTMI3Dw4JnTGb,https://open.spotify.com/artist/5nPz5R1FDPTMI3Dw4JnTGb,NA,219270
,https://api.spotify.com/v1/artists/4phr5rAgWhcZtWJu8w8lKv,4phr5rAgWhcZtWJu8w8lKv,,Swing Out Sister,51,artist,spotify:artist:4phr5rAgWhcZtWJu8w8lKv,https://open.spotify.com/artist/4phr5rAgWhcZtWJu8w8lKv,NA,118835
,https://api.spotify.com/v1/artists/7CnmC3gRgLev4I609BrSxj,7CnmC3gRgLev4I609BrSxj,,Lou Gramm,47,artist,spotify:artist:7CnmC3gRgLev4I609BrSxj,https://open.spotify.com/artist/7CnmC3gRgLev4I609BrSxj,NA,90667
,https://api.spotify.com/v1/artists/0bByarMN8ryEFQsRo6iCUN,0bByarMN8ryEFQsRo6iCUN,,Glenn Medeiros,52,artist,spotify:artist:0bByarMN8ryEFQsRo6iCUN,https://open.spotify.com/artist/0bByarMN8ryEFQsRo6iCUN,NA,67230
,https://api.spotify.com/v1/artists/0h9smro0z3HqUbD94jotU8,0h9smro0z3HqUbD94jotU8,,Smokey Robinson,60,artist,spotify:artist:0h9smro0z3HqUbD94jotU8,https://open.spotify.com/artist/0h9smro0z3HqUbD94jotU8,NA,979343
,https://api.spotify.com/v1/artists/6UpHyjBIGRSHpna0GQ68bH,6UpHyjBIGRSHpna0GQ68bH,,Bruce Willis,41,artist,spotify:artist:6UpHyjBIGRSHpna0GQ68bH,https://open.spotify.com/artist/6UpHyjBIGRSHpna0GQ68bH,NA,15509
,https://api.spotify.com/v1/artists/4nsuck0htFQjVl6OCKVzRb,4nsuck0htFQjVl6OCKVzRb,,Breakfast Club,38,artist,spotify:artist:4nsuck0htFQjVl6OCKVzRb,https://open.spotify.com/artist/4nsuck0htFQjVl6OCKVzRb,NA,7250
,https://api.spotify.com/v1/artists/0gxyHStUsqpMadRV0Di1Qt,0gxyHStUsqpMadRV0Di1Qt,,Rick Astley,68,artist,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,https://open.spotify.com/artist/0gxyHStUsqpMadRV0Di1Qt,NA,865682
,https://api.spotify.com/v1/artists/3qm84nBOXUEQ2vnTfUTTFC,3qm84nBOXUEQ2vnTfUTTFC,,Guns N' Roses,82,artist,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,NA,23977914
,https://api.spotify.com/v1/artists/1MNeXu0284O7mQWgF1YRc0,1MNeXu0284O7mQWgF1YRc0,,Breathe,43,artist,spotify:artist:1MNeXu0284O7mQWgF1YRc0,https://open.spotify.com/artist/1MNeXu0284O7mQWgF1YRc0,NA,11804
,https://api.spotify.com/v1/artists/6RGxLsQUoGk5PLyMVwb3yE,6RGxLsQUoGk5PLyMVwb3yE,,Sananda Maitreya,57,artist,spotify:artist:6RGxLsQUoGk5PLyMVwb3yE,https://open.spotify.com/artist/6RGxLsQUoGk5PLyMVwb3yE,NA,599
,https://api.spotify.com/v1/artists/1LB8qB5BPb3MHQrfkvifXU,1LB8qB5BPb3MHQrfkvifXU,,Cheap Trick,66,artist,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,https://open.spotify.com/artist/1LB8qB5BPb3MHQrfkvifXU,NA,1132477
,https://api.spotify.com/v1/artists/6H1RjVyNruCmrBEWRbD0VZ,6H1RjVyNruCmrBEWRbD0VZ,,Def Leppard,73,artist,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,https://open.spotify.com/artist/6H1RjVyNruCmrBEWRbD0VZ,NA,3707400
,https://api.spotify.com/v1/artists/32lVGr0fSRGT6okLKHiP68,32lVGr0fSRGT6okLKHiP68,,Taylor Dayne,59,artist,spotify:artist:32lVGr0fSRGT6okLKHiP68,https://open.spotify.com/artist/32lVGr0fSRGT6okLKHiP68,NA,352194
,https://api.spotify.com/v1/artists/2ekjTXgjxbWwBX5lTAj4DU,2ekjTXgjxbWwBX5lTAj4DU,,Eric Carmen,64,artist,spotify:artist:2ekjTXgjxbWwBX5lTAj4DU,https://open.spotify.com/artist/2ekjTXgjxbWwBX5lTAj4DU,NA,259481
,https://api.spotify.com/v1/artists/6zpPKMhpOoG646kJgZ7RKf,6zpPKMhpOoG646kJgZ7RKf,,Johnny Hates Jazz,55,artist,spotify:artist:6zpPKMhpOoG646kJgZ7RKf,https://open.spotify.com/artist/6zpPKMhpOoG646kJgZ7RKf,NA,163141
,https://api.spotify.com/v1/artists/71aKjsWKYqASAffyIQaocZ,71aKjsWKYqASAffyIQaocZ,,Jody Watley,46,artist,spotify:artist:71aKjsWKYqASAffyIQaocZ,https://open.spotify.com/artist/71aKjsWKYqASAffyIQaocZ,NA,241049
,https://api.spotify.com/v1/artists/702AvACMk5mieXIYlC2Gxx,702AvACMk5mieXIYlC2Gxx,,Pebbles,44,artist,spotify:artist:702AvACMk5mieXIYlC2Gxx,https://open.spotify.com/artist/702AvACMk5mieXIYlC2Gxx,NA,216434
,https://api.spotify.com/v1/artists/77tT1kLj6mCWtFNqiOmP9H,77tT1kLj6mCWtFNqiOmP9H,,Daryl Hall & John Oates,74,artist,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,NA,1757105
,https://api.spotify.com/v1/artists/2r09Inibex3C4ZNTUVSG3m,2r09Inibex3C4ZNTUVSG3m,,Keith Sweat,62,artist,spotify:artist:2r09Inibex3C4ZNTUVSG3m,https://open.spotify.com/artist/2r09Inibex3C4ZNTUVSG3m,NA,1631110
,https://api.spotify.com/v1/artists/7oPgCQqMMXEXrNau5vxYZP,7oPgCQqMMXEXrNau5vxYZP,,Tracy Chapman,72,artist,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,https://open.spotify.com/artist/7oPgCQqMMXEXrNau5vxYZP,NA,1287690
,https://api.spotify.com/v1/artists/62sPt3fswraiEPnKQpAbdE,62sPt3fswraiEPnKQpAbdE,,Bobby Brown,61,artist,spotify:artist:62sPt3fswraiEPnKQpAbdE,https://open.spotify.com/artist/62sPt3fswraiEPnKQpAbdE,NA,899008
,https://api.spotify.com/v1/artists/0FFuvdY7fuiuTmHN9unYoz,0FFuvdY7fuiuTmHN9unYoz,,Paul Carrack,58,artist,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,https://open.spotify.com/artist/0FFuvdY7fuiuTmHN9unYoz,NA,147310
,https://api.spotify.com/v1/artists/1fvz0vd4P0LNMkAysF1ivk,1fvz0vd4P0LNMkAysF1ivk,,Al B. Sure!,50,artist,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,https://open.spotify.com/artist/1fvz0vd4P0LNMkAysF1ivk,NA,465556
,https://api.spotify.com/v1/artists/3nLYJvqbEzs5kg2TlprxIG,3nLYJvqbEzs5kg2TlprxIG,,White Lion,57,artist,spotify:artist:3nLYJvqbEzs5kg2TlprxIG,https://open.spotify.com/artist/3nLYJvqbEzs5kg2TlprxIG,NA,693696
,https://api.spotify.com/v1/artists/4PpmBoqphQusNFsxuVKb6j,4PpmBoqphQusNFsxuVKb6j,,Paula Abdul,59,artist,spotify:artist:4PpmBoqphQusNFsxuVKb6j,https://open.spotify.com/artist/4PpmBoqphQusNFsxuVKb6j,NA,842550
,https://api.spotify.com/v1/artists/3vRclCt9VnNhYIxFMQCxuM,3vRclCt9VnNhYIxFMQCxuM,,Milli Vanilli,55,artist,spotify:artist:3vRclCt9VnNhYIxFMQCxuM,https://open.spotify.com/artist/3vRclCt9VnNhYIxFMQCxuM,NA,264582
,https://api.spotify.com/v1/artists/02Xpf8IlAGeelWAQZP33kQ,02Xpf8IlAGeelWAQZP33kQ,,Boy Meets Girl,51,artist,spotify:artist:02Xpf8IlAGeelWAQZP33kQ,https://open.spotify.com/artist/02Xpf8IlAGeelWAQZP33kQ,NA,23420
,https://api.spotify.com/v1/artists/5IFCkqu9J6xdWeYMk5I889,5IFCkqu9J6xdWeYMk5I889,,Gloria Estefan,69,artist,spotify:artist:5IFCkqu9J6xdWeYMk5I889,https://open.spotify.com/artist/5IFCkqu9J6xdWeYMk5I889,NA,595279
,https://api.spotify.com/v1/artists/7HLvzuM9p11k9lUQfSM4Rq,7HLvzuM9p11k9lUQfSM4Rq,,Warrant,60,artist,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,https://open.spotify.com/artist/7HLvzuM9p11k9lUQfSM4Rq,NA,989938
,https://api.spotify.com/v1/artists/2SHhfs4BiDxGQ3oxqf0UHY,2SHhfs4BiDxGQ3oxqf0UHY,,Roxette,73,artist,spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY,https://open.spotify.com/artist/2SHhfs4BiDxGQ3oxqf0UHY,NA,1714879
,https://api.spotify.com/v1/artists/20p5D2KrE8CGuOjHtxsyTp,20p5D2KrE8CGuOjHtxsyTp,,Fine Young Cannibals,63,artist,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,https://open.spotify.com/artist/20p5D2KrE8CGuOjHtxsyTp,NA,665730
,https://api.spotify.com/v1/artists/40enFxfEXXsEXKOt1vgx0k,40enFxfEXXsEXKOt1vgx0k,,Martika,49,artist,spotify:artist:40enFxfEXXsEXKOt1vgx0k,https://open.spotify.com/artist/40enFxfEXXsEXKOt1vgx0k,NA,167197
,https://api.spotify.com/v1/artists/5fhMbh4PVSLSODF2fhWwqt,5fhMbh4PVSLSODF2fhWwqt,,Bad English,54,artist,spotify:artist:5fhMbh4PVSLSODF2fhWwqt,https://open.spotify.com/artist/5fhMbh4PVSLSODF2fhWwqt,NA,256214
,https://api.spotify.com/v1/artists/5jllns7VtBfhF3AyjvZP8d,5jllns7VtBfhF3AyjvZP8d,,Sheriff,40,artist,spotify:artist:5jllns7VtBfhF3AyjvZP8d,https://open.spotify.com/artist/5jllns7VtBfhF3AyjvZP8d,NA,5997
,https://api.spotify.com/v1/artists/5n30a5V4ftXNMHCHChmK2h,5n30a5V4ftXNMHCHChmK2h,,Young MC,54,artist,spotify:artist:5n30a5V4ftXNMHCHChmK2h,https://open.spotify.com/artist/5n30a5V4ftXNMHCHChmK2h,NA,147034
,https://api.spotify.com/v1/artists/09mvgMBvJkxarNIDGdwPWg,09mvgMBvJkxarNIDGdwPWg,,Love and Rockets,48,artist,spotify:artist:09mvgMBvJkxarNIDGdwPWg,https://open.spotify.com/artist/09mvgMBvJkxarNIDGdwPWg,NA,153865
,https://api.spotify.com/v1/artists/1uggROm4jK7AfATvau6ATx,1uggROm4jK7AfATvau6ATx,,Dino,34,artist,spotify:artist:1uggROm4jK7AfATvau6ATx,https://open.spotify.com/artist/1uggROm4jK7AfATvau6ATx,NA,4100
,https://api.spotify.com/v1/artists/4opTS86dN9uO313J9CE8xg,4opTS86dN9uO313J9CE8xg,,Skid Row,65,artist,spotify:artist:4opTS86dN9uO313J9CE8xg,https://open.spotify.com/artist/4opTS86dN9uO313J9CE8xg,NA,2251791
,https://api.spotify.com/v1/artists/5lJBrQQ88JjskJmJeVKX4F,5lJBrQQ88JjskJmJeVKX4F,,Karyn White,48,artist,spotify:artist:5lJBrQQ88JjskJmJeVKX4F,https://open.spotify.com/artist/5lJBrQQ88JjskJmJeVKX4F,NA,310175
,https://api.spotify.com/v1/artists/7bu3H8JO7d0UbMoVzbo70s,7bu3H8JO7d0UbMoVzbo70s,,The Cure,77,artist,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,https://open.spotify.com/artist/7bu3H8JO7d0UbMoVzbo70s,NA,3648588
,https://api.spotify.com/v1/artists/3d2hJTVTwo08F9b0ZFQukJ,3d2hJTVTwo08F9b0ZFQukJ,,The Jeff Healey Band,50,artist,spotify:artist:3d2hJTVTwo08F9b0ZFQukJ,https://open.spotify.com/artist/3d2hJTVTwo08F9b0ZFQukJ,NA,179980
,https://api.spotify.com/v1/artists/7dXeJ8kAqTqtvNWQNV3sdU,7dXeJ8kAqTqtvNWQNV3sdU,,Surface,47,artist,spotify:artist:7dXeJ8kAqTqtvNWQNV3sdU,https://open.spotify.com/artist/7dXeJ8kAqTqtvNWQNV3sdU,NA,21944
,https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg,4KWTAlx2RvbpseOGMEmROg,,R.E.M.,76,artist,spotify:artist:4KWTAlx2RvbpseOGMEmROg,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg,NA,3452149
,https://api.spotify.com/v1/artists/4awU3JRQXIYoxabdwO92AU,4awU3JRQXIYoxabdwO92AU,,Edie Brickell & New Bohemians,49,artist,spotify:artist:4awU3JRQXIYoxabdwO92AU,https://open.spotify.com/artist/4awU3JRQXIYoxabdwO92AU,NA,117679
,https://api.spotify.com/v1/artists/75L9s8KVrhCNtBUkZFnDFW,75L9s8KVrhCNtBUkZFnDFW,,Vanessa Williams,58,artist,spotify:artist:75L9s8KVrhCNtBUkZFnDFW,https://open.spotify.com/artist/75L9s8KVrhCNtBUkZFnDFW,NA,335581
,https://api.spotify.com/v1/artists/3aVoqlJOYx31lH1gibGDt3,3aVoqlJOYx31lH1gibGDt3,,Babyface,63,artist,spotify:artist:3aVoqlJOYx31lH1gibGDt3,https://open.spotify.com/artist/3aVoqlJOYx31lH1gibGDt3,NA,829510
,https://api.spotify.com/v1/artists/7lF7ijiwzLAl63VslViL1u,7lF7ijiwzLAl63VslViL1u,,Deon Estus,30,artist,spotify:artist:7lF7ijiwzLAl63VslViL1u,https://open.spotify.com/artist/7lF7ijiwzLAl63VslViL1u,NA,1557
,https://api.spotify.com/v1/artists/1yMYjh77WgOVafRkI50mim,1yMYjh77WgOVafRkI50mim,,Wilson Phillips,59,artist,spotify:artist:1yMYjh77WgOVafRkI50mim,https://open.spotify.com/artist/1yMYjh77WgOVafRkI50mim,NA,449502
,https://api.spotify.com/v1/artists/4sD9znwiVFx9cgRPZ42aQ1,4sD9znwiVFx9cgRPZ42aQ1,,Sinéad O'Connor,65,artist,spotify:artist:4sD9znwiVFx9cgRPZ42aQ1,https://open.spotify.com/artist/4sD9znwiVFx9cgRPZ42aQ1,NA,788720
,https://api.spotify.com/v1/artists/2zFZiWQJFFshzojycnXoTL,2zFZiWQJFFshzojycnXoTL,,Bell Biv DeVoe,60,artist,spotify:artist:2zFZiWQJFFshzojycnXoTL,https://open.spotify.com/artist/2zFZiWQJFFshzojycnXoTL,NA,853363
,https://api.spotify.com/v1/artists/4iHNK0tOyZPYnBU7nGAgpQ,4iHNK0tOyZPYnBU7nGAgpQ,,Mariah Carey,80,artist,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ,NA,7642646
,https://api.spotify.com/v1/artists/5fikk4h5qbEebqK2Fc6e48,5fikk4h5qbEebqK2Fc6e48,,En Vogue,63,artist,spotify:artist:5fikk4h5qbEebqK2Fc6e48,https://open.spotify.com/artist/5fikk4h5qbEebqK2Fc6e48,NA,1085974
,https://api.spotify.com/v1/artists/6h2bWHWTJL38N8dqocVaif,6h2bWHWTJL38N8dqocVaif,,Jon Bon Jovi,60,artist,spotify:artist:6h2bWHWTJL38N8dqocVaif,https://open.spotify.com/artist/6h2bWHWTJL38N8dqocVaif,NA,1863147
,https://api.spotify.com/v1/artists/6YHEMoNPbcheiWS2haGzkn,6YHEMoNPbcheiWS2haGzkn,,Michael Bolton,67,artist,spotify:artist:6YHEMoNPbcheiWS2haGzkn,https://open.spotify.com/artist/6YHEMoNPbcheiWS2haGzkn,NA,1504567
,https://api.spotify.com/v1/artists/2Cd98zHVdZeOCisc6Gi2sB,2Cd98zHVdZeOCisc6Gi2sB,,Technotronic,62,artist,spotify:artist:2Cd98zHVdZeOCisc6Gi2sB,https://open.spotify.com/artist/2Cd98zHVdZeOCisc6Gi2sB,NA,212671
,https://api.spotify.com/v1/artists/3aTuTR5Nf6pVW3837q2ZL7,3aTuTR5Nf6pVW3837q2ZL7,,Maxi Priest,53,artist,spotify:artist:3aTuTR5Nf6pVW3837q2ZL7,https://open.spotify.com/artist/3aTuTR5Nf6pVW3837q2ZL7,NA,175668
,https://api.spotify.com/v1/artists/6IYnSXO40Bh7Zdqhf6rQoj,6IYnSXO40Bh7Zdqhf6rQoj,,Alannah Myles,59,artist,spotify:artist:6IYnSXO40Bh7Zdqhf6rQoj,https://open.spotify.com/artist/6IYnSXO40Bh7Zdqhf6rQoj,NA,81552
,https://api.spotify.com/v1/artists/2jS7I1u7BpgWT9ssG62Zr1,2jS7I1u7BpgWT9ssG62Zr1,,Lisa Stansfield,59,artist,spotify:artist:2jS7I1u7BpgWT9ssG62Zr1,https://open.spotify.com/artist/2jS7I1u7BpgWT9ssG62Zr1,NA,577573
,https://api.spotify.com/v1/artists/3MKSm2U72NzNdxRjMhzyHh,3MKSm2U72NzNdxRjMhzyHh,,Calloway,33,artist,spotify:artist:3MKSm2U72NzNdxRjMhzyHh,https://open.spotify.com/artist/3MKSm2U72NzNdxRjMhzyHh,NA,1406
,https://api.spotify.com/v1/artists/7oHzn7edwmrYClrPRINkbn,7oHzn7edwmrYClrPRINkbn,,Johnny Gill,54,artist,spotify:artist:7oHzn7edwmrYClrPRINkbn,https://open.spotify.com/artist/7oHzn7edwmrYClrPRINkbn,NA,799889
,https://api.spotify.com/v1/artists/0DSE3n3008wiKzfd8vNhWy,0DSE3n3008wiKzfd8vNhWy,,Sweet Sensation,36,artist,spotify:artist:0DSE3n3008wiKzfd8vNhWy,https://open.spotify.com/artist/0DSE3n3008wiKzfd8vNhWy,NA,62484
,https://api.spotify.com/v1/artists/5JBif5ahOKFFVuEpHhrp8Y,5JBif5ahOKFFVuEpHhrp8Y,,Jane Child,38,artist,spotify:artist:5JBif5ahOKFFVuEpHhrp8Y,https://open.spotify.com/artist/5JBif5ahOKFFVuEpHhrp8Y,NA,9319
,https://api.spotify.com/v1/artists/66pXn4ZrPf6yzk5PHGkUZA,66pXn4ZrPf6yzk5PHGkUZA,,Seduction,35,artist,spotify:artist:66pXn4ZrPf6yzk5PHGkUZA,https://open.spotify.com/artist/66pXn4ZrPf6yzk5PHGkUZA,NA,32292
,https://api.spotify.com/v1/artists/22i8GlNyvBRj7b93jmXWT7,22i8GlNyvBRj7b93jmXWT7,,Linear,43,artist,spotify:artist:22i8GlNyvBRj7b93jmXWT7,https://open.spotify.com/artist/22i8GlNyvBRj7b93jmXWT7,NA,14284
,https://api.spotify.com/v1/artists/1fBCIkoPOPCDLUxGuWNvyo,1fBCIkoPOPCDLUxGuWNvyo,,Poison,67,artist,spotify:artist:1fBCIkoPOPCDLUxGuWNvyo,https://open.spotify.com/artist/1fBCIkoPOPCDLUxGuWNvyo,NA,2635760
,https://api.spotify.com/v1/artists/5bTTx0CRvZj1kRJwUsWWYo,5bTTx0CRvZj1kRJwUsWWYo,,James Ingram,61,artist,spotify:artist:5bTTx0CRvZj1kRJwUsWWYo,https://open.spotify.com/artist/5bTTx0CRvZj1kRJwUsWWYo,NA,439678
,https://api.spotify.com/v1/artists/4TPWj56uIO4N5puju96P0J,4TPWj56uIO4N5puju96P0J,,Tommy Page,35,artist,spotify:artist:4TPWj56uIO4N5puju96P0J,https://open.spotify.com/artist/4TPWj56uIO4N5puju96P0J,NA,34454
,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
,https://api.spotify.com/v1/artists/7GXXMm3DB1VswVcuGyInUd,7GXXMm3DB1VswVcuGyInUd,,Vanilla Ice,61,artist,spotify:artist:7GXXMm3DB1VswVcuGyInUd,https://open.spotify.com/artist/7GXXMm3DB1VswVcuGyInUd,NA,383493
,https://api.spotify.com/v1/artists/2rblp9fJo16ZPTcKDtlmKW,2rblp9fJo16ZPTcKDtlmKW,,MC Hammer,62,artist,spotify:artist:2rblp9fJo16ZPTcKDtlmKW,https://open.spotify.com/artist/2rblp9fJo16ZPTcKDtlmKW,NA,488718
,https://api.spotify.com/v1/artists/4D0WfOUqTzqKysXt33VL3j,4D0WfOUqTzqKysXt33VL3j,,Michel'le,49,artist,spotify:artist:4D0WfOUqTzqKysXt33VL3j,https://open.spotify.com/artist/4D0WfOUqTzqKysXt33VL3j,NA,221560
,https://api.spotify.com/v1/artists/4UPcJIhr5K5fPsm4itqT7E,4UPcJIhr5K5fPsm4itqT7E,,After 7,51,artist,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,https://open.spotify.com/artist/4UPcJIhr5K5fPsm4itqT7E,NA,465484
,https://api.spotify.com/v1/artists/7jocoSCuCtpCxCI6IbP8ye,7jocoSCuCtpCxCI6IbP8ye,,Digital Underground,60,artist,spotify:artist:7jocoSCuCtpCxCI6IbP8ye,https://open.spotify.com/artist/7jocoSCuCtpCxCI6IbP8ye,NA,418958
,https://api.spotify.com/v1/artists/2UZMlIwnkgAEDBsw1Rejkn,2UZMlIwnkgAEDBsw1Rejkn,,Tom Petty,72,artist,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,NA,1900007
,https://api.spotify.com/v1/artists/0dgnITyIAN4NrmUVisvxHU,0dgnITyIAN4NrmUVisvxHU,,Tesla,58,artist,spotify:artist:0dgnITyIAN4NrmUVisvxHU,https://open.spotify.com/artist/0dgnITyIAN4NrmUVisvxHU,NA,747614
,https://api.spotify.com/v1/artists/6GbCJZrI318Ybm8mY36Of5,6GbCJZrI318Ybm8mY36Of5,,Faith No More,66,artist,spotify:artist:6GbCJZrI318Ybm8mY36Of5,https://open.spotify.com/artist/6GbCJZrI318Ybm8mY36Of5,NA,1481828
,https://api.spotify.com/v1/artists/6D01mATo26VaiiCfZzpWAm,6D01mATo26VaiiCfZzpWAm,,The Cover Girls,42,artist,spotify:artist:6D01mATo26VaiiCfZzpWAm,https://open.spotify.com/artist/6D01mATo26VaiiCfZzpWAm,NA,86361
,https://api.spotify.com/v1/artists/22282KfMxDo2PMjnBc82I4,22282KfMxDo2PMjnBc82I4,,Biz Markie,54,artist,spotify:artist:22282KfMxDo2PMjnBc82I4,https://open.spotify.com/artist/22282KfMxDo2PMjnBc82I4,NA,308059
,https://api.spotify.com/v1/artists/0cc6vw3VN8YlIcvr1v7tBL,0cc6vw3VN8YlIcvr1v7tBL,,Mötley Crüe,74,artist,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,https://open.spotify.com/artist/0cc6vw3VN8YlIcvr1v7tBL,NA,3844629
,https://api.spotify.com/v1/artists/4GzIiGnHYrOnq2LUiD6zdo,4GzIiGnHYrOnq2LUiD6zdo,,Jive Bunny and the Mastermixers,47,artist,spotify:artist:4GzIiGnHYrOnq2LUiD6zdo,https://open.spotify.com/artist/4GzIiGnHYrOnq2LUiD6zdo,NA,37255
,https://api.spotify.com/v1/artists/37YcGi7z4aXgzWu4jGRe4H,37YcGi7z4aXgzWu4jGRe4H,,Mellow Man Ace,35,artist,spotify:artist:37YcGi7z4aXgzWu4jGRe4H,https://open.spotify.com/artist/37YcGi7z4aXgzWu4jGRe4H,NA,7519
,https://api.spotify.com/v1/artists/5gqcLXiJcBVEduXVle7JN1,5gqcLXiJcBVEduXVle7JN1,,Timmy T,37,artist,spotify:artist:5gqcLXiJcBVEduXVle7JN1,https://open.spotify.com/artist/5gqcLXiJcBVEduXVle7JN1,NA,29287
,https://api.spotify.com/v1/artists/39oSLGo3HkaeYXzUEGgAGQ,39oSLGo3HkaeYXzUEGgAGQ,,EMF,51,artist,spotify:artist:39oSLGo3HkaeYXzUEGgAGQ,https://open.spotify.com/artist/39oSLGo3HkaeYXzUEGgAGQ,NA,53035
,https://api.spotify.com/v1/artists/6w7j5wQ5AI5OQYlcM15s2L,6w7j5wQ5AI5OQYlcM15s2L,,Extreme,65,artist,spotify:artist:6w7j5wQ5AI5OQYlcM15s2L,https://open.spotify.com/artist/6w7j5wQ5AI5OQYlcM15s2L,NA,430599
,https://api.spotify.com/v1/artists/7ihLzUpuNecU5VBkvOUDNq,7ihLzUpuNecU5VBkvOUDNq,,Damn Yankees,51,artist,spotify:artist:7ihLzUpuNecU5VBkvOUDNq,https://open.spotify.com/artist/7ihLzUpuNecU5VBkvOUDNq,NA,404133
,https://api.spotify.com/v1/artists/1QtIfAa6y7w2JhxYJhYeUG,1QtIfAa6y7w2JhxYJhYeUG,,Color Me Badd,54,artist,spotify:artist:1QtIfAa6y7w2JhxYJhYeUG,https://open.spotify.com/artist/1QtIfAa6y7w2JhxYJhYeUG,NA,407064
,https://api.spotify.com/v1/artists/1eOD8TGo5Ek80Gv7VIqFij,1eOD8TGo5Ek80Gv7VIqFij,,Tara Kemp,27,artist,spotify:artist:1eOD8TGo5Ek80Gv7VIqFij,https://open.spotify.com/artist/1eOD8TGo5Ek80Gv7VIqFij,NA,2107
