artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,203506,FALSE,https://api.spotify.com/v1/tracks/0Xm1MphW32ekOkhnoe61lk,0Xm1MphW32ekOkhnoe61lk,FALSE,Thnks fr th Mmrs,49,NA,7,track,spotify:track:0Xm1MphW32ekOkhnoe61lk,album,,,https://api.spotify.com/v1/albums/2Fd3LbDN1VzQj1BDb8gk4j,2Fd3LbDN1VzQj1BDb8gk4j,,Infinity On High,2007-02-06,day,14,album,spotify:album:2Fd3LbDN1VzQj1BDb8gk4j,https://open.spotify.com/album/2Fd3LbDN1VzQj1BDb8gk4j,USUM70700326,https://open.spotify.com/track/0Xm1MphW32ekOkhnoe61lk
,,1,205613,FALSE,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,18lR4BzEs7e3qzc0KVkTpU,FALSE,What I've Done,82,https://p.scdn.co/mp3-preview/01b4ee33e62729da2c3664faf5034652b548d1ef?cid=d450383041644584b024ce9752894d1c,6,track,spotify:track:18lR4BzEs7e3qzc0KVkTpU,album,,,https://api.spotify.com/v1/albums/2tlTBLz2w52rpGCLBGyGw6,2tlTBLz2w52rpGCLBGyGw6,,Minutes to Midnight,2007-05-14,day,12,album,spotify:album:2tlTBLz2w52rpGCLBGyGw6,https://open.spotify.com/album/2tlTBLz2w52rpGCLBGyGw6,USWB10700721,https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU
,,1,252973,FALSE,https://api.spotify.com/v1/tracks/1MBM7CyZbwJpVbbZJnHHRg,1MBM7CyZbwJpVbbZJnHHRg,FALSE,Summer Love,71,https://p.scdn.co/mp3-preview/3c989e6042b5d7462e1e78b90cf322145d1f9b48?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,album,,,https://api.spotify.com/v1/albums/2scB1uhcCI1TSf6b9TCZK3,2scB1uhcCI1TSf6b9TCZK3,,FutureSex/LoveSounds,2006-09-12,day,12,album,spotify:album:2scB1uhcCI1TSf6b9TCZK3,https://open.spotify.com/album/2scB1uhcCI1TSf6b9TCZK3,USJI10600503,https://open.spotify.com/track/1MBM7CyZbwJpVbbZJnHHRg
,,1,261320,FALSE,https://api.spotify.com/v1/tracks/0U969xYNlAyfzi8P1TaO7u,0U969xYNlAyfzi8P1TaO7u,FALSE,Wait for You,64,https://p.scdn.co/mp3-preview/287239d2a835933327317d70daf7e8b092a2c7f2?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:0U969xYNlAyfzi8P1TaO7u,album,,,https://api.spotify.com/v1/albums/4G390E1M4qCVxgAcbYaFwu,4G390E1M4qCVxgAcbYaFwu,,Elliott Yamin,2007-03-23,day,13,album,spotify:album:4G390E1M4qCVxgAcbYaFwu,https://open.spotify.com/album/4G390E1M4qCVxgAcbYaFwu,USYYK0700001,https://open.spotify.com/track/0U969xYNlAyfzi8P1TaO7u
,,1,261853,FALSE,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,40LQiUUUKXVGyNs09lHVjW,FALSE,Lips Of An Angel,77,NA,8,track,spotify:track:40LQiUUUKXVGyNs09lHVjW,album,,,https://api.spotify.com/v1/albums/2SmDuZSWtjukp9gkG2mcBQ,2SmDuZSWtjukp9gkG2mcBQ,,Extreme Behavior,2005-01-01,day,10,album,spotify:album:2SmDuZSWtjukp9gkG2mcBQ,https://open.spotify.com/album/2SmDuZSWtjukp9gkG2mcBQ,USUM70503185,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW
,,1,261853,FALSE,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,40LQiUUUKXVGyNs09lHVjW,FALSE,Lips Of An Angel,77,NA,8,track,spotify:track:40LQiUUUKXVGyNs09lHVjW,album,,,https://api.spotify.com/v1/albums/2SmDuZSWtjukp9gkG2mcBQ,2SmDuZSWtjukp9gkG2mcBQ,,Extreme Behavior,2005-01-01,day,10,album,spotify:album:2SmDuZSWtjukp9gkG2mcBQ,https://open.spotify.com/album/2SmDuZSWtjukp9gkG2mcBQ,USUM70503185,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW
,,1,201173,FALSE,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,5imShWWzwqfAJ9gXFpGAQh,FALSE,Waiting On the World to Change,76,https://p.scdn.co/mp3-preview/8a9260c0d6f7077aecde7ac626dbf06e621679b2?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:5imShWWzwqfAJ9gXFpGAQh,album,,,https://api.spotify.com/v1/albums/1Xsprdt1q9rOzTic7b9zYM,1Xsprdt1q9rOzTic7b9zYM,,Continuum,2006-09-11,day,12,album,spotify:album:1Xsprdt1q9rOzTic7b9zYM,https://open.spotify.com/album/1Xsprdt1q9rOzTic7b9zYM,USSM10602589,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh
,,1,201173,FALSE,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,5imShWWzwqfAJ9gXFpGAQh,FALSE,Waiting On the World to Change,76,https://p.scdn.co/mp3-preview/8a9260c0d6f7077aecde7ac626dbf06e621679b2?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:5imShWWzwqfAJ9gXFpGAQh,album,,,https://api.spotify.com/v1/albums/1Xsprdt1q9rOzTic7b9zYM,1Xsprdt1q9rOzTic7b9zYM,,Continuum,2006-09-11,day,12,album,spotify:album:1Xsprdt1q9rOzTic7b9zYM,https://open.spotify.com/album/1Xsprdt1q9rOzTic7b9zYM,USSM10602589,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh
,,1,254146,FALSE,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,4V2F0DZrAXOWq9hkwMMG3x,FALSE,Lost Without U,67,NA,4,track,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,album,,,https://api.spotify.com/v1/albums/55ErdDg54WTAEySb0r7yzb,55ErdDg54WTAEySb0r7yzb,,The Evolution of Robin Thicke,2006-01-01,day,16,album,spotify:album:55ErdDg54WTAEySb0r7yzb,https://open.spotify.com/album/55ErdDg54WTAEySb0r7yzb,USUM70507488,https://open.spotify.com/track/4V2F0DZrAXOWq9hkwMMG3x
,,1,218013,FALSE,https://api.spotify.com/v1/tracks/44w63XqGr3sATAzOnOySgF,44w63XqGr3sATAzOnOySgF,FALSE,If Everyone Cared,62,https://p.scdn.co/mp3-preview/f5c73ae475eb4936c56dde62f93016dd79002151?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:44w63XqGr3sATAzOnOySgF,album,,,https://api.spotify.com/v1/albums/69ny9Y7VrjVP7JNK0xhYke,69ny9Y7VrjVP7JNK0xhYke,,All the Right Reasons (Special Edition),2005-09-26,day,14,album,spotify:album:69ny9Y7VrjVP7JNK0xhYke,https://open.spotify.com/album/69ny9Y7VrjVP7JNK0xhYke,NLA320581341,https://open.spotify.com/track/44w63XqGr3sATAzOnOySgF
,,1,192000,FALSE,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,4wzjNqjKAKDU82e8uMhzmr,FALSE,Face Down,79,NA,4,track,spotify:track:4wzjNqjKAKDU82e8uMhzmr,album,,,https://api.spotify.com/v1/albums/6TyPSzd5rA2rQ9yLJJ1Gg2,6TyPSzd5rA2rQ9yLJJ1Gg2,,Don't You Fake It,2006-01-01,day,11,album,spotify:album:6TyPSzd5rA2rQ9yLJJ1Gg2,https://open.spotify.com/album/6TyPSzd5rA2rQ9yLJJ1Gg2,USVI20600108,https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr
,,1,244826,FALSE,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,1FMHNVeJ9s1x1l1WlaRs2I,FALSE,It Ends Tonight,64,NA,4,track,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,album,,,https://api.spotify.com/v1/albums/3PWEGZ6CYvXRnr0JCECsDe,3PWEGZ6CYvXRnr0JCECsDe,,Move Along,2005-01-01,day,12,album,spotify:album:3PWEGZ6CYvXRnr0JCECsDe,https://open.spotify.com/album/3PWEGZ6CYvXRnr0JCECsDe,USDW10500174,https://open.spotify.com/track/1FMHNVeJ9s1x1l1WlaRs2I
,,1,266840,FALSE,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,6CFPFnS9EcLs2I0nWqtWci,FALSE,Because Of You,79,NA,1,track,spotify:track:6CFPFnS9EcLs2I0nWqtWci,album,,,https://api.spotify.com/v1/albums/52q9xNv8COtSU9phlbO5sg,52q9xNv8COtSU9phlbO5sg,,Because Of You,2007-01-01,day,12,album,spotify:album:52q9xNv8COtSU9phlbO5sg,https://open.spotify.com/album/52q9xNv8COtSU9phlbO5sg,USUM70731570,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci
,,1,311106,FALSE,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,5wQnmLuC1W7ATsArWACrgW,FALSE,Welcome to the Black Parade,82,https://p.scdn.co/mp3-preview/826f3461c8b7b6207e81bb15f2ebf90f01538582?cid=d450383041644584b024ce9752894d1c,5,track,spotify:track:5wQnmLuC1W7ATsArWACrgW,album,,,https://api.spotify.com/v1/albums/0FZK97MXMm5mUQ8mtudjuK,0FZK97MXMm5mUQ8mtudjuK,,The Black Parade,2006-10-23,day,14,album,spotify:album:0FZK97MXMm5mUQ8mtudjuK,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,USRE10602613,https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW
,,1,267933,FALSE,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,11bD1JtSjlIgKgZG2134DZ,FALSE,Chasing Cars,82,NA,3,track,spotify:track:11bD1JtSjlIgKgZG2134DZ,album,,,https://api.spotify.com/v1/albums/6fb7z9rBdrjzpBTg1R1Bwp,6fb7z9rBdrjzpBTg1R1Bwp,,Eyes Open,2006-01-01,day,11,album,spotify:album:6fb7z9rBdrjzpBTg1R1Bwp,https://open.spotify.com/album/6fb7z9rBdrjzpBTg1R1Bwp,GBUM70600345,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
,,1,267933,FALSE,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,11bD1JtSjlIgKgZG2134DZ,FALSE,Chasing Cars,82,NA,3,track,spotify:track:11bD1JtSjlIgKgZG2134DZ,album,,,https://api.spotify.com/v1/albums/6fb7z9rBdrjzpBTg1R1Bwp,6fb7z9rBdrjzpBTg1R1Bwp,,Eyes Open,2006-01-01,day,11,album,spotify:album:6fb7z9rBdrjzpBTg1R1Bwp,https://open.spotify.com/album/6fb7z9rBdrjzpBTg1R1Bwp,GBUM70600345,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
,,1,239906,FALSE,https://api.spotify.com/v1/tracks/77dMS3x8A3bmjsZiIe71eM,77dMS3x8A3bmjsZiIe71eM,FALSE,Keep Holding On,0,NA,12,track,spotify:track:77dMS3x8A3bmjsZiIe71eM,album,,,https://api.spotify.com/v1/albums/5dfbrFuG8lfC4Yi75J8NmK,5dfbrFuG8lfC4Yi75J8NmK,,The Best Damn Thing,2007-04-17,day,12,album,spotify:album:5dfbrFuG8lfC4Yi75J8NmK,https://open.spotify.com/album/5dfbrFuG8lfC4Yi75J8NmK,USRC10602180,https://open.spotify.com/track/77dMS3x8A3bmjsZiIe71eM
,,1,196280,FALSE,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,FALSE,Bubbly,73,NA,4,track,spotify:track:0rFOs9paloAvEtzwDX1Kmc,album,,,https://api.spotify.com/v1/albums/0gX4aTUhxNbdFTJBXX7OrH,0gX4aTUhxNbdFTJBXX7OrH,,Coco,2007-01-01,day,12,album,spotify:album:0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,USUM70736197,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc
,,1,196280,FALSE,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,FALSE,Bubbly,73,NA,4,track,spotify:track:0rFOs9paloAvEtzwDX1Kmc,album,,,https://api.spotify.com/v1/albums/0gX4aTUhxNbdFTJBXX7OrH,0gX4aTUhxNbdFTJBXX7OrH,,Coco,2007-01-01,day,12,album,spotify:album:0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,USUM70736197,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc
,,1,237053,FALSE,https://api.spotify.com/v1/tracks/358bOvBiZCS9fRzNYosw6c,358bOvBiZCS9fRzNYosw6c,FALSE,Like a Boy,74,https://p.scdn.co/mp3-preview/18ab257a082bcb7e2bce28a88171b08ddb0eb505?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:358bOvBiZCS9fRzNYosw6c,album,,,https://api.spotify.com/v1/albums/0hfJ35SzCkWesdUpLKXLto,0hfJ35SzCkWesdUpLKXLto,,The Evolution,2006,year,20,album,spotify:album:0hfJ35SzCkWesdUpLKXLto,https://open.spotify.com/album/0hfJ35SzCkWesdUpLKXLto,USLF20600599,https://open.spotify.com/track/358bOvBiZCS9fRzNYosw6c
,,1,217293,FALSE,https://api.spotify.com/v1/tracks/24y3tSyLdRbpVsKhQrR2oj,24y3tSyLdRbpVsKhQrR2oj,FALSE,Never Again,51,https://p.scdn.co/mp3-preview/85e44b4fe0b7eae509beaacfb3e49d513838f03b?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:24y3tSyLdRbpVsKhQrR2oj,album,,,https://api.spotify.com/v1/albums/4LgTmVlUlNWsfriBJ0jury,4LgTmVlUlNWsfriBJ0jury,,My December,2007,year,17,album,spotify:album:4LgTmVlUlNWsfriBJ0jury,https://open.spotify.com/album/4LgTmVlUlNWsfriBJ0jury,GBCTA0700059,https://open.spotify.com/track/24y3tSyLdRbpVsKhQrR2oj
,,1,267413,FALSE,https://api.spotify.com/v1/tracks/1pLdjo3lOBbMaoR4ZpybFH,1pLdjo3lOBbMaoR4ZpybFH,FALSE,Promise,62,https://p.scdn.co/mp3-preview/2613414b010a6602e10fb03589468713455adc8b?cid=d450383041644584b024ce9752894d1c,4,track,spotify:track:1pLdjo3lOBbMaoR4ZpybFH,album,,,https://api.spotify.com/v1/albums/0hfJ35SzCkWesdUpLKXLto,0hfJ35SzCkWesdUpLKXLto,,The Evolution,2006,year,20,album,spotify:album:0hfJ35SzCkWesdUpLKXLto,https://open.spotify.com/album/0hfJ35SzCkWesdUpLKXLto,USLF20600562,https://open.spotify.com/track/1pLdjo3lOBbMaoR4ZpybFH
,,1,275106,FALSE,https://api.spotify.com/v1/tracks/6TlRNJaezOdzdECnQeRuMM,6TlRNJaezOdzdECnQeRuMM,FALSE,Bed,70,NA,4,track,spotify:track:6TlRNJaezOdzdECnQeRuMM,album,,,https://api.spotify.com/v1/albums/1Ypwht853ZVmsplg2DnZLI,1Ypwht853ZVmsplg2DnZLI,,Back Of My Lac',2007-01-01,day,14,album,spotify:album:1Ypwht853ZVmsplg2DnZLI,https://open.spotify.com/album/1Ypwht853ZVmsplg2DnZLI,USCA20703432,https://open.spotify.com/track/6TlRNJaezOdzdECnQeRuMM
,,1,213760,FALSE,https://api.spotify.com/v1/tracks/1L5tZi0izXsi5Kk5OJf4W0,1L5tZi0izXsi5Kk5OJf4W0,FALSE,Rehab,68,NA,1,track,spotify:track:1L5tZi0izXsi5Kk5OJf4W0,album,,,https://api.spotify.com/v1/albums/097eYvf9NKjFnv4xA9s2oV,097eYvf9NKjFnv4xA9s2oV,,Back To Black,2006-10-27,day,11,album,spotify:album:097eYvf9NKjFnv4xA9s2oV,https://open.spotify.com/album/097eYvf9NKjFnv4xA9s2oV,GBUM70603730,https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0
,,1,253813,FALSE,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,0JEqGkvUiMTQmFY6sgL9kg,FALSE,No One,0,NA,4,track,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,album,,,https://api.spotify.com/v1/albums/0neqylYFL6s6Ikdf3UFmUo,0neqylYFL6s6Ikdf3UFmUo,,As I Am,2007-11-09,day,14,album,spotify:album:0neqylYFL6s6Ikdf3UFmUo,https://open.spotify.com/album/0neqylYFL6s6Ikdf3UFmUo,USJAY0700190,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg
,,1,253813,FALSE,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,0JEqGkvUiMTQmFY6sgL9kg,FALSE,No One,0,NA,4,track,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,album,,,https://api.spotify.com/v1/albums/0neqylYFL6s6Ikdf3UFmUo,0neqylYFL6s6Ikdf3UFmUo,,As I Am,2007-11-09,day,14,album,spotify:album:0neqylYFL6s6Ikdf3UFmUo,https://open.spotify.com/album/0neqylYFL6s6Ikdf3UFmUo,USJAY0700190,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg
,,1,206520,FALSE,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,6GIrIt2M39wEGwjCQjGChX,FALSE,The Great Escape,68,https://p.scdn.co/mp3-preview/5057d76fa823750f7823fa3ae6f25ae78885f542?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:6GIrIt2M39wEGwjCQjGChX,album,,,https://api.spotify.com/v1/albums/4WqgusSAgXkrjbXzqdBY68,4WqgusSAgXkrjbXzqdBY68,,Boys Like Girls,2007-08-31,day,12,album,spotify:album:4WqgusSAgXkrjbXzqdBY68,https://open.spotify.com/album/4WqgusSAgXkrjbXzqdBY68,USSM10603069,https://open.spotify.com/track/6GIrIt2M39wEGwjCQjGChX
,,1,195800,TRUE,https://api.spotify.com/v1/tracks/5THuNkdzhodt7AQCgM3aST,5THuNkdzhodt7AQCgM3aST,FALSE,2 Step,0,NA,6,track,spotify:track:5THuNkdzhodt7AQCgM3aST,album,,,https://api.spotify.com/v1/albums/5FMsv3sDsE2M3ppuJpxdhI,5FMsv3sDsE2M3ppuJpxdhI,,Beat'n Down Yo Block (Deluxe),2007-09-25,day,21,album,spotify:album:5FMsv3sDsE2M3ppuJpxdhI,https://open.spotify.com/album/5FMsv3sDsE2M3ppuJpxdhI,USKO10701990,https://open.spotify.com/track/5THuNkdzhodt7AQCgM3aST
,,1,240546,FALSE,https://api.spotify.com/v1/tracks/4z1gmF4S1YsTj1pxiU47Qx,4z1gmF4S1YsTj1pxiU47Qx,FALSE,Here (In Your Arms),31,NA,2,track,spotify:track:4z1gmF4S1YsTj1pxiU47Qx,album,,,https://api.spotify.com/v1/albums/4xS0NB3U8IOAobyyJy09Yk,4xS0NB3U8IOAobyyJy09Yk,,Zombies! Aliens! Vampires! Dinosaurs! And More!,2008-01-01,day,25,album,spotify:album:4xS0NB3U8IOAobyyJy09Yk,https://open.spotify.com/album/4xS0NB3U8IOAobyyJy09Yk,USDTR0600111,https://open.spotify.com/track/4z1gmF4S1YsTj1pxiU47Qx
,,1,242586,FALSE,https://api.spotify.com/v1/tracks/3bsoEOP4NHEoeVbAAYdbaU,3bsoEOP4NHEoeVbAAYdbaU,FALSE,On the Hotline,52,https://p.scdn.co/mp3-preview/27af9ab38ee906f923190d3b545ac35613338217?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:3bsoEOP4NHEoeVbAAYdbaU,album,,,https://api.spotify.com/v1/albums/0xbRSFuLwoNrRurfUXkN09,0xbRSFuLwoNrRurfUXkN09,,Late Night Special,2007-01-22,day,11,album,spotify:album:0xbRSFuLwoNrRurfUXkN09,https://open.spotify.com/album/0xbRSFuLwoNrRurfUXkN09,USAT20620223,https://open.spotify.com/track/3bsoEOP4NHEoeVbAAYdbaU
,,1,189586,FALSE,https://api.spotify.com/v1/tracks/1GeECVH4Msg1zLm8DExkbH,1GeECVH4Msg1zLm8DExkbH,FALSE,Wind It Up,54,NA,1,track,spotify:track:1GeECVH4Msg1zLm8DExkbH,album,,,https://api.spotify.com/v1/albums/7xnZ539lh8x6de9jzlpCJp,7xnZ539lh8x6de9jzlpCJp,,The Sweet Escape,2006-01-01,day,12,album,spotify:album:7xnZ539lh8x6de9jzlpCJp,https://open.spotify.com/album/7xnZ539lh8x6de9jzlpCJp,USUM70614830,https://open.spotify.com/track/1GeECVH4Msg1zLm8DExkbH
,,1,203640,FALSE,https://api.spotify.com/v1/tracks/40Fp6pxcS9l08kL1R50mR4,40Fp6pxcS9l08kL1R50mR4,FALSE,First Time,56,NA,2,track,spotify:track:40Fp6pxcS9l08kL1R50mR4,album,,,https://api.spotify.com/v1/albums/1ISFv3wJNEj1DxP64UWEMO,1ISFv3wJNEj1DxP64UWEMO,,Who We Are,2007,year,13,album,spotify:album:1ISFv3wJNEj1DxP64UWEMO,https://open.spotify.com/album/1ISFv3wJNEj1DxP64UWEMO,USUM70734087,https://open.spotify.com/track/40Fp6pxcS9l08kL1R50mR4
,,1,212280,FALSE,https://api.spotify.com/v1/tracks/4Tn2llBm1g0UlWctmgPL8Z,4Tn2llBm1g0UlWctmgPL8Z,FALSE,Shut Up And Drive,74,NA,5,track,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,album,,,https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,,Good Girl Gone Bad: Reloaded,2008-06-02,day,15,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,USUM70734703,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z
,,1,334666,FALSE,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,2aibwv5hGXSgw7Yru8IYTO,FALSE,Snow (Hey Oh),84,https://p.scdn.co/mp3-preview/89c75d88795a8b49a074dbe476169a4327862960?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:2aibwv5hGXSgw7Yru8IYTO,album,,,https://api.spotify.com/v1/albums/7xl50xr9NDkd3i2kBbzsNZ,7xl50xr9NDkd3i2kBbzsNZ,,Stadium Arcadium,2006-05-09,day,29,album,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,https://open.spotify.com/album/7xl50xr9NDkd3i2kBbzsNZ,USWB10601591,https://open.spotify.com/track/2aibwv5hGXSgw7Yru8IYTO
,,1,238173,FALSE,https://api.spotify.com/v1/tracks/0G53JYumT2vVxRGOtROlXk,0G53JYumT2vVxRGOtROlXk,FALSE,Far Away,53,https://p.scdn.co/mp3-preview/496bc725d8ec173d32f3ea03c2c82abc7aef61ee?cid=d450383041644584b024ce9752894d1c,6,track,spotify:track:0G53JYumT2vVxRGOtROlXk,album,,,https://api.spotify.com/v1/albums/69ny9Y7VrjVP7JNK0xhYke,69ny9Y7VrjVP7JNK0xhYke,,All the Right Reasons (Special Edition),2005-09-26,day,14,album,spotify:album:69ny9Y7VrjVP7JNK0xhYke,https://open.spotify.com/album/69ny9Y7VrjVP7JNK0xhYke,NLA320581338,https://open.spotify.com/track/0G53JYumT2vVxRGOtROlXk
,,1,238173,FALSE,https://api.spotify.com/v1/tracks/0G53JYumT2vVxRGOtROlXk,0G53JYumT2vVxRGOtROlXk,FALSE,Far Away,53,https://p.scdn.co/mp3-preview/496bc725d8ec173d32f3ea03c2c82abc7aef61ee?cid=d450383041644584b024ce9752894d1c,6,track,spotify:track:0G53JYumT2vVxRGOtROlXk,album,,,https://api.spotify.com/v1/albums/69ny9Y7VrjVP7JNK0xhYke,69ny9Y7VrjVP7JNK0xhYke,,All the Right Reasons (Special Edition),2005-09-26,day,14,album,spotify:album:69ny9Y7VrjVP7JNK0xhYke,https://open.spotify.com/album/69ny9Y7VrjVP7JNK0xhYke,NLA320581338,https://open.spotify.com/track/0G53JYumT2vVxRGOtROlXk
,,1,223533,FALSE,https://api.spotify.com/v1/tracks/10fddGyyeUquZZ2uPTjD7P,10fddGyyeUquZZ2uPTjD7P,FALSE,Better Than Me,67,NA,6,track,spotify:track:10fddGyyeUquZZ2uPTjD7P,album,,,https://api.spotify.com/v1/albums/2SmDuZSWtjukp9gkG2mcBQ,2SmDuZSWtjukp9gkG2mcBQ,,Extreme Behavior,2005-01-01,day,10,album,spotify:album:2SmDuZSWtjukp9gkG2mcBQ,https://open.spotify.com/album/2SmDuZSWtjukp9gkG2mcBQ,USUM70503176,https://open.spotify.com/track/10fddGyyeUquZZ2uPTjD7P
,,1,208106,FALSE,https://api.spotify.com/v1/tracks/06oFkihdWaUvtEnzpEIaM6,06oFkihdWaUvtEnzpEIaM6,FALSE,Paralyzer,33,NA,1,track,spotify:track:06oFkihdWaUvtEnzpEIaM6,album,,,https://api.spotify.com/v1/albums/46E0Nwu5a1jgFauChii6WI,46E0Nwu5a1jgFauChii6WI,,Them vs. You vs. Me,2007-01-01,day,11,album,spotify:album:46E0Nwu5a1jgFauChii6WI,https://open.spotify.com/album/46E0Nwu5a1jgFauChii6WI,USWU30700001,https://open.spotify.com/track/06oFkihdWaUvtEnzpEIaM6
,,1,208106,FALSE,https://api.spotify.com/v1/tracks/06oFkihdWaUvtEnzpEIaM6,06oFkihdWaUvtEnzpEIaM6,FALSE,Paralyzer,33,NA,1,track,spotify:track:06oFkihdWaUvtEnzpEIaM6,album,,,https://api.spotify.com/v1/albums/46E0Nwu5a1jgFauChii6WI,46E0Nwu5a1jgFauChii6WI,,Them vs. You vs. Me,2007-01-01,day,11,album,spotify:album:46E0Nwu5a1jgFauChii6WI,https://open.spotify.com/album/46E0Nwu5a1jgFauChii6WI,USWU30700001,https://open.spotify.com/track/06oFkihdWaUvtEnzpEIaM6
,,1,262466,FALSE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,7wZUrN8oemZfsEd1CGkbXE,FALSE,Bleeding Love,80,https://p.scdn.co/mp3-preview/e76d81faffd663f20b9f88ee7f510978dedf6bad?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:7wZUrN8oemZfsEd1CGkbXE,album,,,https://api.spotify.com/v1/albums/0VaAFegRAAn4OCg7p4QjN5,0VaAFegRAAn4OCg7p4QjN5,,Spirit,2007,year,13,album,spotify:album:0VaAFegRAAn4OCg7p4QjN5,https://open.spotify.com/album/0VaAFegRAAn4OCg7p4QjN5,GBHMU0700049,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
,,1,253813,FALSE,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,0JEqGkvUiMTQmFY6sgL9kg,FALSE,No One,0,NA,4,track,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,album,,,https://api.spotify.com/v1/albums/0neqylYFL6s6Ikdf3UFmUo,0neqylYFL6s6Ikdf3UFmUo,,As I Am,2007-11-09,day,14,album,spotify:album:0neqylYFL6s6Ikdf3UFmUo,https://open.spotify.com/album/0neqylYFL6s6Ikdf3UFmUo,USJAY0700190,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg
