artist_id,latest_release,med_release,genres,href,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
1b3F5FI7TX4IWTNA4P1kWp,1968,1968,afrobeat,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,,Hugh Masekela,49,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,NA,99113
1b3F5FI7TX4IWTNA4P1kWp,1968,1968,afropop,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,,Hugh Masekela,49,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,NA,99113
1b3F5FI7TX4IWTNA4P1kWp,1968,1968,jazz trumpet,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,,Hugh Masekela,49,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,NA,99113
1b3F5FI7TX4IWTNA4P1kWp,1968,1968,south african jazz,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,,Hugh Masekela,49,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,NA,99113
1b3F5FI7TX4IWTNA4P1kWp,1968,1968,world,https://api.spotify.com/v1/artists/1b3F5FI7TX4IWTNA4P1kWp,,Hugh Masekela,49,artist,spotify:artist:1b3F5FI7TX4IWTNA4P1kWp,https://open.spotify.com/artist/1b3F5FI7TX4IWTNA4P1kWp,NA,99113
1B8AXU6gIIafpyLEpbcv1u,1970,1970,classic soul,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8AXU6gIIafpyLEpbcv1u,1970,1970,motown,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8AXU6gIIafpyLEpbcv1u,1970,1970,northern soul,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8AXU6gIIafpyLEpbcv1u,1970,1970,quiet storm,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8AXU6gIIafpyLEpbcv1u,1970,1970,soul,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8AXU6gIIafpyLEpbcv1u,1970,1970,southern soul,https://api.spotify.com/v1/artists/1B8AXU6gIIafpyLEpbcv1u,,Edwin Starr,53,artist,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,https://open.spotify.com/artist/1B8AXU6gIIafpyLEpbcv1u,NA,128710
1B8n8vtEeexQ5NKehHTkeo,1960,1960,brill building pop,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
1B8n8vtEeexQ5NKehHTkeo,1960,1960,deep adult standards,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
1B8n8vtEeexQ5NKehHTkeo,1960,1960,merseybeat,https://api.spotify.com/v1/artists/1B8n8vtEeexQ5NKehHTkeo,,Johnny Preston,36,artist,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,https://open.spotify.com/artist/1B8n8vtEeexQ5NKehHTkeo,NA,15552
